video_id,title_negative,title_neutral,title_positive,title_rate,tags_negative,tags_neutral,tags_positive,tags_rate
8z_cg5CypRc,0.0,100.0,0.0,Neutral,0.0,56.89999999999999,43.1,Positive
9-2FS7XpTh4,31.8,68.2,0.0,Negative,19.0,81.0,0.0,Negative
903QDFbbeww,0.0,73.7,26.3,Positive,0.0,85.1,14.899999999999999,Positive
90CCjgX0n20,0.0,100.0,0.0,Neutral,0.0,100.0,0.0,Neutral
90uhxbfUfC4,0.0,100.0,0.0,Neutral,0.0,100.0,0.0,Neutral
91Q0kddGWLc,0.0,100.0,0.0,Neutral,0.0,72.89999999999999,27.1,Positive
92BKdIai4ck,0.0,72.7,27.3,Positive,0.0,100.0,0.0,Neutral
92HCNclQOYo,0.0,100.0,0.0,Neutral,0.0,100.0,0.0,Neutral
94k6kEVGZzg,0.0,100.0,0.0,Neutral,0.0,91.7,8.3,Positive
96bpvMCfBfo,0.0,100.0,0.0,Neutral,0.0,100.0,0.0,Neutral
96oKlWv5wSo,0.0,65.10000000000001,34.9,Positive,0.0,79.80000000000001,20.200000000000003,Positive
97Gh0LRdKu4,0.0,100.0,0.0,Neutral,10.6,70.7,18.7,Positive
98QDI87DdcY,0.0,100.0,0.0,Neutral,0.0,89.3,10.7,Positive
98ixGAcR1T4,0.0,100.0,0.0,Neutral,0.0,90.10000000000001,9.9,Positive
99t4EBwIAt8,0.0,100.0,0.0,Neutral,0.0,89.60000000000001,10.4,Positive
9Ca8zWJOlFQ,0.0,52.7,47.3,Positive,0.0,79.0,21.0,Positive
9D0eyl7-XQA,0.0,100.0,0.0,Neutral,0.0,81.69999999999999,18.3,Positive
9DUfFHaUpxg,0.0,70.0,30.0,Positive,14.099999999999998,60.3,25.6,Positive
9DjgOFSBJYc,0.0,100.0,0.0,Neutral,0.0,100.0,0.0,Neutral
9FVkXIj-wLQ,0.0,100.0,0.0,Neutral,0.0,100.0,0.0,Neutral
9GqohosViw4,0.0,100.0,0.0,Neutral,0.0,87.7,12.3,Positive
9H2SSvQ8ihA,0.0,100.0,0.0,Neutral,0.0,90.60000000000001,9.4,Positive
9JBKuNrd5m8,0.0,100.0,0.0,Neutral,28.499999999999996,64.8,6.800000000000001,Negative
9JQ2gHDPnDY,0.0,100.0,0.0,Neutral,0.0,88.5,11.5,Positive
